result_id,race_id,driver_id,driver_ref
911,60,1027,christijan_albers
912,60,1033,tiago_monteiro
913,60,1011,takuma_sato
914,60,1036,franck_montagny
915,60,1018,jenson_button
916,60,1026,scott_speed
917,60,1023,ralf_schumacher
918,60,1017,mark_webber
919,61,1004,fernando_alonso
920,61,1030,michael_schumacher
921,61,1008,kimi_raikkonen
922,61,1021,giancarlo_fisichella
923,61,1013,felipe_massa
924,61,1015,jarno_trulli
925,61,1002,nick_heidfeld
926,61,1014,david_coulthard
927,61,1018,jenson_button
928,61,1026,scott_speed
929,61,1032,christian_klien
930,61,1017,mark_webber
931,61,1024,vitantonio_liuzzi
932,61,1033,tiago_monteiro
933,61,1011,takuma_sato
934,61,1035,jacques_villeneuve
935,61,1023,ralf_schumacher
936,61,1031,juan_pablo_montoya
937,61,1022,rubens_barrichello
938,61,1036,franck_montagny
939,61,1003,nico_rosberg
940,61,1027,christijan_albers
941,62,1030,michael_schumacher
942,62,1013,felipe_massa
943,62,1021,giancarlo_fisichella
944,62,1015,jarno_trulli
945,62,1004,fernando_alonso
946,62,1022,rubens_barrichello
947,62,1014,david_coulthard
948,62,1024,vitantonio_liuzzi
949,62,1003,nico_rosberg
950,62,1023,ralf_schumacher
951,62,1027,christijan_albers
952,62,1035,jacques_villeneuve
953,62,1033,tiago_monteiro
954,62,1011,takuma_sato
955,62,1018,jenson_button
956,62,1008,kimi_raikkonen
957,62,1002,nick_heidfeld
958,62,1031,juan_pablo_montoya
959,62,1017,mark_webber
960,62,1026,scott_speed
961,62,1032,christian_klien
962,62,1036,franck_montagny
963,63,1030,michael_schumacher
964,63,1004,fernando_alonso
965,63,1013,felipe_massa
966,63,1023,ralf_schumacher
967,63,1008,kimi_raikkonen
968,63,1021,giancarlo_fisichella
969,63,1037,pedro_de_la_rosa
970,63,1002,nick_heidfeld
971,63,1014,david_coulthard
972,63,1026,scott_speed
973,63,1035,jacques_villeneuve
974,63,1032,christian_klien
975,63,1024,vitantonio_liuzzi
976,63,1003,nico_rosberg
977,63,1027,christijan_albers
978,63,1036,franck_montagny
979,63,1018,jenson_button
980,63,1017,mark_webber
981,63,1015,jarno_trulli
982,63,1022,rubens_barrichello
983,63,1033,tiago_monteiro
984,63,1011,takuma_sato
985,64,1030,michael_schumacher
986,64,1013,felipe_massa
987,64,1008,kimi_raikkonen
988,64,1018,jenson_button
989,64,1004,fernando_alonso
990,64,1021,giancarlo_fisichella
991,64,1015,jarno_trulli
992,64,1032,christian_klien
993,64,1023,ralf_schumacher
994,64,1024,vitantonio_liuzzi
995,64,1014,david_coulthard
996,64,1026,scott_speed
997,64,1017,mark_webber
998,64,1011,takuma_sato
999,64,1035,jacques_villeneuve
1000,64,1022,rubens_barrichello
1001,64,1002,nick_heidfeld
1002,64,1037,pedro_de_la_rosa
1003,64,1029,sakon_yamamoto
1004,64,1003,nico_rosberg
1005,64,1027,christijan_albers
1006,64,1033,tiago_monteiro
1007,65,1018,jenson_button
1008,65,1037,pedro_de_la_rosa
1009,65,1002,nick_heidfeld
1010,65,1022,rubens_barrichello
1011,65,1014,david_coulthard
1012,65,1023,ralf_schumacher
1013,65,1013,felipe_massa
1014,65,1030,michael_schumacher
1015,65,1033,tiago_monteiro
1016,65,1027,christijan_albers
1017,65,1026,scott_speed
1018,65,1015,jarno_trulli
1019,65,1011,takuma_sato
1020,65,1004,fernando_alonso
1021,65,1008,kimi_raikkonen
1022,65,1024,vitantonio_liuzzi
1023,65,1003,nico_rosberg
1024,65,1021,giancarlo_fisichella
1025,65,1032,christian_klien
1026,65,1017,mark_webber
1027,65,1029,sakon_yamamoto
1028,65,1009,robert_kubica
1029,66,1013,felipe_massa
1030,66,1004,fernando_alonso
1031,66,1030,michael_schumacher
1032,66,1018,jenson_button
1033,66,1037,pedro_de_la_rosa
1034,66,1021,giancarlo_fisichella
1035,66,1023,ralf_schumacher
1036,66,1022,rubens_barrichello
1037,66,1015,jarno_trulli
1038,66,1017,mark_webber
1039,66,1032,christian_klien
1040,66,1009,robert_kubica
1041,66,1026,scott_speed
1042,66,1002,nick_heidfeld
1043,66,1014,david_coulthard
1044,66,1027,christijan_albers
1045,66,1011,takuma_sato
1046,66,1003,nico_rosberg
1047,66,1029,sakon_yamamoto
1048,66,1024,vitantonio_liuzzi
1049,66,1008,kimi_raikkonen
1050,66,1033,tiago_monteiro
1051,66,1859,scott_dixon
1052,67,1030,michael_schumacher
1053,67,1008,kimi_raikkonen
1054,67,1009,robert_kubica
1055,67,1021,giancarlo_fisichella
1056,67,1018,jenson_button
1057,67,1022,rubens_barrichello
1058,67,1015,jarno_trulli
1059,67,1002,nick_heidfeld
1060,67,1013,felipe_massa
1061,67,1017,mark_webber
1062,67,1032,christian_klien
1063,67,1014,david_coulthard
1064,67,1026,scott_speed
1065,67,1024,vitantonio_liuzzi
1066,67,1023,ralf_schumacher
1067,67,1011,takuma_sato
1068,67,1027,christijan_albers
1069,67,1033,tiago_monteiro
1070,67,1004,fernando_alonso
1071,67,1037,pedro_de_la_rosa
1072,67,1029,sakon_yamamoto
1073,67,1003,nico_rosberg
1074,68,1030,michael_schumacher
1075,68,1004,fernando_alonso
1076,68,1021,giancarlo_fisichella
1077,68,1018,jenson_button
1078,68,1037,pedro_de_la_rosa
1079,68,1022,rubens_barrichello
1080,68,1002,nick_heidfeld
1081,68,1017,mark_webber
1082,68,1014,david_coulthard
1083,68,1024,vitantonio_liuzzi
1084,68,1003,nico_rosberg
1085,68,1038,robert_doornbos
1086,68,1009,robert_kubica
1087,68,1026,scott_speed
1088,68,1027,christijan_albers
1089,68,1029,sakon_yamamoto
1090,68,1023,ralf_schumacher
1091,68,1013,felipe_massa
1092,68,1015,jarno_trulli
1093,68,1033,tiago_monteiro
1094,68,1008,kimi_raikkonen
1095,68,1011,takuma_sato
1096,69,1004,fernando_alonso
1097,69,1013,felipe_massa
1098,69,1021,giancarlo_fisichella
1099,69,1018,jenson_button
1100,69,1008,kimi_raikkonen
1101,69,1015,jarno_trulli
1102,69,1023,ralf_schumacher
1103,69,1002,nick_heidfeld
1104,69,1009,robert_kubica
1105,69,1003,nico_rosberg
1106,69,1037,pedro_de_la_rosa
1107,69,1022,rubens_barrichello
1108,69,1038,robert_doornbos
1109,69,1024,vitantonio_liuzzi
1110,69,1011,takuma_sato
1111,69,1033,tiago_monteiro
1112,69,1029,sakon_yamamoto
1113,69,1026,scott_speed
1114,69,1017,mark_webber
1115,69,1030,michael_schumacher
1116,69,1014,david_coulthard
1117,69,1027,christijan_albers
1118,69,1860,josef_newgarden
1119,70,1013,felipe_massa
1120,70,1004,fernando_alonso
1121,70,1018,jenson_button
1122,70,1030,michael_schumacher
1123,70,1008,kimi_raikkonen
1124,70,1021,giancarlo_fisichella
1125,70,1022,rubens_barrichello
1126,70,1037,pedro_de_la_rosa
1127,70,1009,robert_kubica
1128,70,1011,takuma_sato
1129,70,1026,scott_speed
1130,70,1038,robert_doornbos
1131,70,1024,vitantonio_liuzzi
1132,70,1027,christijan_albers
1133,70,1033,tiago_monteiro
1134,70,1029,sakon_yamamoto
1135,70,1002,nick_heidfeld
1136,70,1014,david_coulthard
1137,70,1015,jarno_trulli
1138,70,1023,ralf_schumacher
1139,70,1017,mark_webber
1140,70,1003,nico_rosberg
1141,71,1021,giancarlo_fisichella
1142,71,1022,rubens_barrichello
1143,71,1004,fernando_alonso
1144,71,1014,david_coulthard
1145,71,1017,mark_webber
1146,71,1031,juan_pablo_montoya
1147,71,1032,christian_klien
1148,71,1008,kimi_raikkonen
1149,71,1015,jarno_trulli
1150,71,1013,felipe_massa
1151,71,1018,jenson_button
1152,71,1023,ralf_schumacher
1153,71,1035,jacques_villeneuve
1154,71,1011,takuma_sato
1155,71,1039,narain_karthikeyan
1156,71,1033,tiago_monteiro
1157,71,1040,patrick_friesacher
1158,71,1030,michael_schumacher
1159,71,1002,nick_heidfeld
1160,71,1027,christijan_albers
1161,71,1861,steven_lewis
1162,72,1004,fernando_alonso
1163,72,1015,jarno_trulli
1164,72,1002,nick_heidfeld
1165,72,1031,juan_pablo_montoya
1166,72,1023,ralf_schumacher
1167,72,1014,david_coulthard
1168,72,1030,michael_schumacher
1169,72,1032,christian_klien
1170,72,1008,kimi_raikkonen
1171,72,1013,felipe_massa
1172,72,1039,narain_karthikeyan
1173,72,1033,tiago_monteiro
1174,72,1027,christijan_albers
1175,72,1022,rubens_barrichello
1176,72,1021,giancarlo_fisichella
1177,72,1017,mark_webber
1178,72,1035,jacques_villeneuve
1179,72,1018,jenson_button
1180,72,1019,anthony_davidson
1181,72,1040,patrick_friesacher
1182,73,1004,fernando_alonso
1183,73,1015,jarno_trulli
1184,73,1008,kimi_raikkonen
1185,73,1023,ralf_schumacher
1186,73,1037,pedro_de_la_rosa
1187,73,1017,mark_webber
1188,73,1013,felipe_massa
1189,73,1014,david_coulthard
1190,73,1022,rubens_barrichello
1191,73,1033,tiago_monteiro
1192,73,1035,jacques_villeneuve
1193,73,1040,patrick_friesacher
1194,73,1027,christijan_albers
1195,73,1018,jenson_button
1196,73,1011,takuma_sato
1197,73,1002,nick_heidfeld
1198,73,1030,michael_schumacher
1199,73,1021,giancarlo_fisichella
1200,73,1039,narain_karthikeyan
1201,73,1032,christian_klien
1202,74,1004,fernando_alonso
1203,74,1030,michael_schumacher
1204,74,1025,alexander_wurz
1205,74,1035,jacques_villeneuve
1206,74,1015,jarno_trulli
1207,74,1002,nick_heidfeld
1208,74,1017,mark_webber
1209,74,1024,vitantonio_liuzzi
1210,74,1023,ralf_schumacher
1211,74,1013,felipe_massa
1212,74,1014,david_coulthard
1213,74,1039,narain_karthikeyan
1214,74,1033,tiago_monteiro
1215,74,1027,christijan_albers
1216,74,1022,rubens_barrichello
1217,74,1008,kimi_raikkonen
1218,74,1040,patrick_friesacher
1219,74,1021,giancarlo_fisichella
1220,74,1018,jenson_button
1221,74,1011,takuma_sato
1222,74,1862,colton_herta
1223,75,1008,kimi_raikkonen
1224,75,1004,fernando_alonso
1225,75,1015,jarno_trulli
1226,75,1023,ralf_schumacher
1227,75,1021,giancarlo_fisichella
1228,75,1017,mark_webber
1229,75,1031,juan_pablo_montoya
1230,75,1014,david_coulthard
1231,75,1022,rubens_barrichello
1232,75,1002,nick_heidfeld
1233,75,1013,felipe_massa
1234,75,1033,tiago_monteiro
1235,75,1039,narain_karthikeyan
1236,75,1035,jacques_villeneuve
1237,75,1030,michael_schumacher
1238,75,1027,christijan_albers
1239,75,1040,patrick_friesacher
1240,75,1024,vitantonio_liuzzi
1241,76,1008,kimi_raikkonen
1242,76,1002,nick_heidfeld
1243,76,1017,mark_webber
1244,76,1004,fernando_alonso
1245,76,1031,juan_pablo_montoya
1246,76,1023,ralf_schumacher
1247,76,1030,michael_schumacher
1248,76,1022,rubens_barrichello
1249,76,1013,felipe_massa
1250,76,1015,jarno_trulli
1251,76,1035,jacques_villeneuve
1252,76,1021,giancarlo_fisichella
1253,76,1033,tiago_monteiro
1254,76,1027,christijan_albers
1255,76,1024,vitantonio_liuzzi
1256,76,1040,patrick_friesacher
1257,76,1014,david_coulthard
1258,76,1039,narain_karthikeyan
1259,77,1004,fernando_alonso
1260,77,1002,nick_heidfeld
1261,77,1022,rubens_barrichello
1262,77,1014,david_coulthard
1263,77,1030,michael_schumacher
1264,77,1021,giancarlo_fisichella
1265,77,1031,juan_pablo_montoya
1266,77,1015,jarno_trulli
1267,77,1024,vitantonio_liuzzi
1268,77,1018,jenson_button
1269,77,1008,kimi_raikkonen
1270,77,1011,takuma_sato
1271,77,1035,jacques_villeneuve
1272,77,1013,felipe_massa
1273,77,1033,tiago_monteiro
1274,77,1039,narain_karthikeyan
1275,77,1027,christijan_albers
1276,77,1040,patrick_friesacher
1277,77,1023,ralf_schumacher
1278,77,1017,mark_webber
1279,77,1863,kyle_kirkwood
1280,78,1030,michael_schumacher
1281,78,1022,rubens_barrichello
1282,78,1013,felipe_massa
1283,78,1017,mark_webber
1284,78,1023,ralf_schumacher
1285,78,1014,david_coulthard
1286,78,1032,christian_klien
1287,78,1035,jacques_villeneuve
1288,78,1033,tiago_monteiro
1289,78,1027,christijan_albers
1290,78,1015,jarno_trulli
1291,78,1018,jenson_button
1292,78,1002,nick_heidfeld
1293,78,1011,takuma_sato
1294,78,1040,patrick_friesacher
1295,78,1004,fernando_alonso
1296,78,1021,giancarlo_fisichella
1297,78,1039,narain_karthikeyan
1298,78,1031,juan_pablo_montoya
1299,79,1030,michael_schumacher
1300,79,1022,rubens_barrichello
1301,79,1033,tiago_monteiro
1302,79,1039,narain_karthikeyan
1303,79,1027,christijan_albers
1304,79,1040,patrick_friesacher
1305,79,1015,jarno_trulli
1306,79,1008,kimi_raikkonen
1307,79,1018,jenson_button
1308,79,1021,giancarlo_fisichella
1309,79,1004,fernando_alonso
1310,79,1011,takuma_sato
1311,79,1017,mark_webber
1312,79,1013,felipe_massa
1313,79,1031,juan_pablo_montoya
1314,79,1035,jacques_villeneuve
1315,79,1041,ricardo_zonta
1316,79,1032,christian_klien
1317,79,1002,nick_heidfeld
1318,79,1014,david_coulthard
1319,80,1004,fernando_alonso
1320,80,1008,kimi_raikkonen
1321,80,1030,michael_schumacher
1322,80,1018,jenson_button
1323,80,1015,jarno_trulli
1324,80,1021,giancarlo_fisichella
1325,80,1023,ralf_schumacher
1326,80,1035,jacques_villeneuve
1327,80,1022,rubens_barrichello
1328,80,1014,david_coulthard
1329,80,1011,takuma_sato
1330,80,1017,mark_webber
1331,80,1033,tiago_monteiro
1332,80,1002,nick_heidfeld
1333,80,1039,narain_karthikeyan
1334,80,1031,juan_pablo_montoya
1335,80,1027,christijan_albers
1336,80,1040,patrick_friesacher
1337,80,1013,felipe_massa
1338,80,1032,christian_klien
1339,81,1031,juan_pablo_montoya
1340,81,1004,fernando_alonso
1341,81,1008,kimi_raikkonen
1342,81,1021,giancarlo_fisichella
1343,81,1018,jenson_button
1344,81,1030,michael_schumacher
1345,81,1022,rubens_barrichello
1346,81,1023,ralf_schumacher
1347,81,1015,jarno_trulli
1348,81,1013,felipe_massa
1349,81,1017,mark_webber
1350,81,1002,nick_heidfeld
1351,81,1014,david_coulthard
1352,81,1035,jacques_villeneuve
1353,81,1032,christian_klien
1354,81,1011,takuma_sato
1355,81,1033,tiago_monteiro
1356,81,1027,christijan_albers
1357,81,1040,patrick_friesacher
1358,81,1039,narain_karthikeyan
1359,82,1004,fernando_alonso
1360,82,1031,juan_pablo_montoya
1361,82,1018,jenson_button
1362,82,1021,giancarlo_fisichella
1363,82,1030,michael_schumacher
1364,82,1023,ralf_schumacher
1365,82,1014,david_coulthard
1366,82,1013,felipe_massa
1367,82,1032,christian_klien
1368,82,1022,rubens_barrichello
1369,82,1002,nick_heidfeld
1370,82,1011,takuma_sato
1371,82,1027,christijan_albers
1372,82,1015,jarno_trulli
1373,82,1035,jacques_villeneuve
1374,82,1039,narain_karthikeyan
1375,82,1033,tiago_monteiro
1376,82,1038,robert_doornbos
1377,82,1017,mark_webber
1378,82,1008,kimi_raikkonen
1379,83,1008,kimi_raikkonen
1380,83,1030,michael_schumacher
1381,83,1023,ralf_schumacher
1382,83,1015,jarno_trulli
1383,83,1018,jenson_button
1384,83,1002,nick_heidfeld
1385,83,1017,mark_webber
1386,83,1011,takuma_sato
1387,83,1021,giancarlo_fisichella
1388,83,1022,rubens_barrichello
1389,83,1004,fernando_alonso
1390,83,1039,narain_karthikeyan
1391,83,1033,tiago_monteiro
1392,83,1013,felipe_massa
1393,83,1027,christijan_albers
1394,83,1035,jacques_villeneuve
1395,83,1031,juan_pablo_montoya
1396,83,1038,robert_doornbos
1397,83,1014,david_coulthard
1398,83,1032,christian_klien
1399,84,1008,kimi_raikkonen
1400,84,1004,fernando_alonso
1401,84,1031,juan_pablo_montoya
1402,84,1021,giancarlo_fisichella
1403,84,1018,jenson_button
1404,84,1015,jarno_trulli
1405,84,1014,david_coulthard
1406,84,1032,christian_klien
1407,84,1011,takuma_sato
1408,84,1022,rubens_barrichello
1409,84,1035,jacques_villeneuve
1410,84,1023,ralf_schumacher
1411,84,1038,robert_doornbos
1412,84,1039,narain_karthikeyan
1413,84,1033,tiago_monteiro
1414,84,1027,christijan_albers
1415,84,1030,michael_schumacher
1416,84,1002,nick_heidfeld
1417,84,1013,felipe_massa
1418,84,1017,mark_webber
1419,84,1864,colin_sutherland
1420,85,1031,juan_pablo_montoya
1421,85,1004,fernando_alonso
1422,85,1021,giancarlo_fisichella
1423,85,1008,kimi_raikkonen
1424,85,1015,jarno_trulli
1425,85,1023,ralf_schumacher
1426,85,1042,antonio_pizzonia
1427,85,1018,jenson_button
1428,85,1013,felipe_massa
1429,85,1030,michael_schumacher
1430,85,1035,jacques_villeneuve
1431,85,1022,rubens_barrichello
1432,85,1032,christian_klien
1433,85,1017,mark_webber
1434,85,1014,david_coulthard
1435,85,1011,takuma_sato
1436,85,1033,tiago_monteiro
1437,85,1038,robert_doornbos
1438,85,1027,christijan_albers
1439,85,1039,narain_karthikeyan
1440,86,1008,kimi_raikkonen
1441,86,1004,fernando_alonso
1442,86,1018,jenson_button
1443,86,1017,mark_webber
1444,86,1022,rubens_barrichello
1445,86,1035,jacques_villeneuve
1446,86,1023,ralf_schumacher
1447,86,1033,tiago_monteiro
1448,86,1032,christian_klien
1449,86,1013,felipe_massa
1450,86,1039,narain_karthikeyan
1451,86,1027,christijan_albers
1452,86,1038,robert_doornbos
1453,86,1031,juan_pablo_montoya
1454,86,1042,antonio_pizzonia
1455,86,1015,jarno_trulli
1456,86,1014,david_coulthard
1457,86,1030,michael_schumacher
1458,86,1011,takuma_sato
1459,86,1021,giancarlo_fisichella
1460,87,1031,juan_pablo_montoya
1461,87,1008,kimi_raikkonen
1462,87,1004,fernando_alonso
1463,87,1030,michael_schumacher
1464,87,1021,giancarlo_fisichella
1465,87,1022,rubens_barrichello
1466,87,1018,jenson_button
1467,87,1023,ralf_schumacher
1468,87,1032,christian_klien
1469,87,1011,takuma_sato
1470,87,1013,felipe_massa
1471,87,1035,jacques_villeneuve
1472,87,1015,jarno_trulli
1473,87,1027,christijan_albers
1474,87,1039,narain_karthikeyan
1475,87,1033,tiago_monteiro
1476,87,1017,mark_webber
1477,87,1038,robert_doornbos
1478,87,1042,antonio_pizzonia
1479,87,1014,david_coulthard
1480,88,1008,kimi_raikkonen
1481,88,1021,giancarlo_fisichella
1482,88,1004,fernando_alonso
1483,88,1017,mark_webber
1484,88,1018,jenson_button
1485,88,1014,david_coulthard
1486,88,1030,michael_schumacher
1487,88,1023,ralf_schumacher
1488,88,1032,christian_klien
1489,88,1013,felipe_massa
1490,88,1022,rubens_barrichello
1491,88,1035,jacques_villeneuve
1492,88,1033,tiago_monteiro
1493,88,1038,robert_doornbos
1494,88,1039,narain_karthikeyan
1495,88,1027,christijan_albers
1496,88,1042,antonio_pizzonia
1497,88,1015,jarno_trulli
1498,88,1031,juan_pablo_montoya
1499,88,1011,takuma_sato
1500,89,1004,fernando_alonso
1501,89,1008,kimi_raikkonen
1502,89,1023,ralf_schumacher
1503,89,1021,giancarlo_fisichella
1504,89,1032,christian_klien
1505,89,1013,felipe_massa
1506,89,1017,mark_webber
1507,89,1018,jenson_button
1508,89,1014,david_coulthard
1509,89,1035,jacques_villeneuve
1510,89,1033,tiago_monteiro
1511,89,1022,rubens_barrichello
1512,89,1042,antonio_pizzonia
1513,89,1038,robert_doornbos
1514,89,1015,jarno_trulli
1515,89,1027,christijan_albers
1516,89,1011,takuma_sato
1517,89,1039,narain_karthikeyan
1518,89,1031,juan_pablo_montoya
1519,89,1030,michael_schumacher
1520,89,1865,rinus_veekay
1521,90,1030,michael_schumacher
1522,90,1022,rubens_barrichello
1523,90,1004,fernando_alonso
1524,90,1023,ralf_schumacher
1525,90,1031,juan_pablo_montoya
1526,90,1018,jenson_button
1527,90,1015,jarno_trulli
1528,90,1014,david_coulthard
1529,90,1011,takuma_sato
1530,90,1021,giancarlo_fisichella
1531,90,1032,christian_klien
1532,90,1043,cristiano_da_matta
1533,90,1044,olivier_panis
1534,90,1045,giorgio_pantano
1535,90,1013,felipe_massa
1536,90,1002,nick_heidfeld
1537,90,1046,gianmaria_bruni
1538,90,1017,mark_webber
1539,90,1047,zsolt_baumgartner
1540,90,1008,kimi_raikkonen
1541,91,1030,michael_schumacher
1542,91,1031,juan_pablo_montoya
1543,91,1018,jenson_button
1544,91,1022,rubens_barrichello
1545,91,1015,jarno_trulli
1546,91,1014,david_coulthard
1547,91,1004,fernando_alonso
1548,91,1013,felipe_massa
1549,91,1043,cristiano_da_matta
1550,91,1032,christian_klien
1551,91,1021,giancarlo_fisichella
1552,91,1044,olivier_panis
1553,91,1045,giorgio_pantano
1554,91,1046,gianmaria_bruni
1555,91,1011,takuma_sato
1556,91,1047,zsolt_baumgartner
1557,91,1008,kimi_raikkonen
1558,91,1002,nick_heidfeld
